s_m,x_m,y_m,psi_rad,kappa_radpm,vx_realistic_mps,ax_realistic_mps2
3339.3473182,844.4871163,1121.1827459,2.2479986,0.0006721,55.4235681707913,1.3858878042597
3341.3469274,842.929603,1119.9287263,2.2493255,0.0006551,55.4733498113719,1.3804273636291
3343.3465366,841.3737014,1118.6726412,2.2506187,0.0006384,55.5229416725112,1.37639711655723
3345.3461457,839.8194445,1117.4146028,2.2518793,0.0006223,55.5722047702486,1.36849023575884
3347.3457549,838.266742,1116.1546209,2.2531078,0.0006066,55.6212288321686,1.36305478440797
3349.3453641,836.7155521,1114.8927431,2.2543051,0.000591,55.6700648131761,1.35902042828321
3351.3449733,835.1658763,1113.6290503,2.2554719,0.000576,55.718573831023,1.35110237038736
3353.3445824,833.617647,1112.3635652,2.2566088,0.0005612,55.7668475137045,1.34571598359198
3355.3441916,832.07084,1111.0963443,2.2577165,0.0005468,55.8149352126013,1.34168995874365
3357.3438008,830.52542,1109.8274331,2.2587958,0.0005327,55.8626981478444,1.33377351191884
3359.3434099,828.9813463,1108.5568712,2.2598472,0.000519,55.9102299478275,1.32845176133925
3361.3430191,827.4386113,1107.2847237,2.2608714,0.0005055,55.9575779602312,1.32443838436286
3363.3426283,825.897141,1106.0109991,2.261869,0.0004923,56.0046042082389,1.31654758993323
3365.3422375,824.3569245,1104.7357568,2.2628405,0.0004795,56.0514036194807,1.31129502515746
3367.3418466,822.8179678,1103.4590681,2.2637868,0.000467,56.0980216390776,1.30730153820646
3369.3414558,821.2801604,1102.1809069,2.2647081,0.0004545,56.1443213931185,1.29945213178777
3371.341065,819.7435205,1100.9013525,2.2656051,0.0004431,56.1903985079599,1.29426784732774
3373.3406742,818.2080644,1099.6204786,2.2664801,0.0004309,56.236296627148,1.29029558706716
3375.3402833,816.6736469,1098.338234,2.2673198,0.0004089,56.2818809795302,1.28251773244659
3377.3398925,815.1403041,1097.0547579,2.2681131,0.0003831,56.32724708852,1.27740910003353
3379.3395017,813.6079894,1095.7701449,2.2688517,0.0003603,56.3724372974115,1.27347940772904
3381.3391108,812.0765643,1094.4843713,2.2695886,0.0003767,56.4173174369981,1.26575237540633
3383.33872,810.5461176,1093.1974577,2.2703479,0.0003763,56.4619816302088,1.26066203911726
3385.3383292,809.0166422,1091.9093966,2.2710896,0.0003656,56.5064717222471,1.25673978872461
3387.3379384,807.4880983,1090.6202075,2.2718114,0.0003564,56.5506567445436,1.24910201005376
3389.3375475,805.9604793,1089.3299347,2.2725145,0.0003468,56.5946300152207,1.2440852365922
3391.3371567,804.4337565,1088.0386039,2.2731981,0.0003371,56.6384320804144,1.24020282762985
3393.3367659,802.9079009,1086.7462412,2.2738629,0.0003278,56.6819342735237,1.23266197723585
3395.3363751,801.3828956,1085.4528806,2.2745094,0.0003188,56.7252280093233,1.2276948219838
3397.3359842,799.8587115,1084.1585452,2.2751378,0.0003098,56.768353536723,1.22385684298201
3399.3355934,798.3353332,1082.8632686,2.2757487,0.0003012,56.8111840894372,1.21640627917536
3401.3352026,796.8127356,1081.5670751,2.2763424,0.0002927,56.8538096795379,1.21149608463346
3403.3348117,795.2908895,1080.2699844,2.2769193,0.0002843,56.8962699578946,1.20770105629846
3405.3344209,793.76979,1078.9720362,2.2774797,0.0002762,56.9384402590445,1.20034555030885
3407.3340301,792.2494065,1077.6732471,2.278024,0.0002683,56.9804091920004,1.19549673881952
3409.3336393,790.7297097,1076.3736337,2.2785525,0.0002604,57.0222156096089,1.19174320185085
3411.3332484,789.2107026,1075.0732401,2.2790657,0.0002528,57.0637370475711,1.18448470894056
3413.3328576,787.6923508,1073.7720766,2.2795637,0.0002454,57.1050608116512,1.17970163070987
3415.3324668,786.1746254,1072.4701579,2.280047,0.0002381,57.1462249565215,1.17599390895354
3417.332076,784.6575353,1071.1675301,2.2805156,0.0002307,57.1871090190559,1.16883118361967
3419.3316851,783.1410439,1069.8642002,2.2809707,0.0002252,57.2277990020826,1.16411269217208
3421.3312943,781.625124,1068.5601741,2.2814166,0.000221,57.2683320621148,1.1604463896936
3423.3309035,780.109796,1067.2554903,2.2818561,0.0002185,57.3085896373762,1.15337263114524
3425.3305126,778.595027,1065.9501369,2.2822865,0.0002095,57.348656927907,1.14872582086061
3427.3301218,777.0808106,1064.6441546,2.2826923,0.0001971,57.3885703912351,1.14511378397691
3429.329731,775.5671112,1063.3375732,2.2830802,0.0001909,57.4282136666068,1.13815074157888
3431.3293402,774.0539117,1062.0304152,2.2834556,0.0001846,57.4676702507483,1.13357127765094
3433.3289493,772.5411951,1060.7226991,2.2838184,0.0001783,57.50697570373,1.13000349434832
3435.3285585,771.0289436,1059.4144423,2.284169,0.0001723,57.5460150661641,1.12311830876548
3437.3281677,769.5171435,1058.105665,2.2845076,0.0001664,57.5848715327941,1.11861344036829
3439.3277768,768.0057802,1056.7963855,2.2848346,0.0001606,57.6235794638852,1.11508813954937
3441.327386,766.4948359,1055.4866193,2.28515,0.0001549,57.6620260019345,1.10829966602627
3443.3269952,764.9842978,1054.1763856,2.2854541,0.0001493,57.7002930385023,1.1038592144051
3445.3266044,763.474152,1052.8657019,2.2857471,0.0001437,57.7384143357495,1.10038333431635
3447.3262135,761.9643815,1051.5545829,2.2860291,0.0001383,57.7762787370505,1.0936874348762
3449.3258227,760.4549742,1050.2430467,2.2863003,0.000133,57.8139670314417,1.08931265451125
3451.3254319,758.9459166,1048.93111,2.2865609,0.0001277,57.8515122826539,1.08588455119938
3453.3250411,757.4371927,1047.618787,2.286811,0.0001225,57.8888049351151,1.07927674711418
3455.3246502,755.9287906,1046.3060948,2.2870507,0.0001173,57.9259249754917,1.07497196589024
3457.3242594,754.4206974,1044.9930494,2.2872803,0.0001123,57.9629045685862,1.07158982883928
3459.3238686,752.9128979,1043.6796645,2.2874998,0.0001073,57.9996359602281,1.06507448854405
3461.3234777,751.4053804,1042.3659565,2.2877093,0.0001023,58.0361981343572,1.06083793361908
3463.3230869,749.8981326,1041.0519407,2.287909,0.0000974,58.0726223571991,1.05750002337633
3465.3226961,748.3911398,1039.7376303,2.288099,0.0000926,58.1088026759919,1.05107562905497
3467.3223053,746.8843906,1038.4230412,2.2882794,0.0000878,58.1448169719329,1.04690263032652
3469.3219144,745.3778731,1037.1081881,2.2884503,0.0000831,58.1806958128524,1.04361011561855
3471.3215236,743.8715732,1035.7930838,2.2886118,0.0000785,58.2163348470641,1.0372721224307
3473.3211328,742.3654799,1034.4777433,2.2887642,0.0000739,58.2518112533487,1.03316969892582
3475.320742,740.8595817,1033.1621808,2.2889075,0.0000694,58.2871545004686,1.02991761233602
3477.3203511,739.3538653,1031.8464084,2.2890419,0.0000651,58.3222621385043,1.02367037410403
3479.3199603,737.8483204,1030.5304404,2.2891677,0.0000608,58.3572101432911,1.01962792425274
3481.3195695,736.3429361,1029.2142898,2.2892852,0.0000567,58.3920273853895,1.01642022547065
3483.3191786,734.8377003,1027.8979678,2.2893946,0.0000527,58.4266131157978,1.01026195746046
3485.3187878,733.3326035,1026.5814872,2.2894962,0.000049,58.4610421077342,1.0062776614419
3487.318397,731.8276362,1025.2648598,2.2895905,0.0000454,58.4953427335681,1.00311530756532
3489.3180062,730.3227876,1023.948095,2.2896778,0.000042,58.5294156450501,0.997038379657347
3491.3176153,728.8180499,1022.631204,2.2897586,0.0000389,58.563334813282,0.993116279958646
3493.3172245,727.3134152,1021.3141965,2.2898334,0.0000359,58.5971279117661,0.989997209282328
3495.3168337,725.8088744,1019.9970801,2.2899026,0.0000333,58.6306971933543,0.984005742453822
3497.3164429,724.3044216,1018.6798637,2.2899667,0.0000309,58.6641156266753,0.980143740370084
3499.316052,722.8000506,1017.3625549,2.2900261,0.0000286,58.6974101867177,0.977066059524481
3501.3156612,721.2957545,1016.0451591,2.2900814,0.0000267,58.7304848274401,0.971161124479295
3503.3152704,719.7915288,1014.7276834,2.2901329,0.0000249,58.7634115148125,0.967360220445613
3505.3148795,718.2873692,1013.4101331,2.290181,0.0000233,58.7962165253195,0.964324685521716
3507.3144887,716.7832703,1012.0925122,2.2902261,0.0000219,58.8288054140322,0.958504479230182
3509.3140979,715.2792292,1010.7748257,2.2902685,0.0000206,58.8612491444211,0.954762660509035
3511.3137071,713.7752428,1009.4570777,2.2903084,0.0000194,58.8935733944757,0.951770058091618
3513.3133162,712.2713069,1008.1392708,2.2903462,0.0000184,58.925685220213,0.94603277738908
3515.3129254,710.7674196,1006.8214088,2.2903819,0.0000174,58.9576547827637,0.942353838918912
3517.3125346,709.2635785,1005.503495,2.2904158,0.0000165,58.9895069612861,0.939402072184643
3519.3121438,707.7597804,1004.1855309,2.290448,0.0000157,59.0211505130938,0.933751543464672
3521.3117529,706.2560238,1002.8675197,2.2904786,0.0000149,59.0526543966194,0.930127642771753
3523.3113621,704.752307,1001.549464,2.2905077,0.0000142,59.0840429928911,0.927217453097329
3525.3109713,703.2486272,1000.231365,2.2905355,0.0000136,59.1152265600045,0.921648803892742
3527.3105804,701.7449832,998.9132253,2.290562,0.0000129,59.1462731540291,0.918083632034692
3529.3101896,700.2413737,997.5950472,2.2905872,0.0000123,59.177206557352,0.915215813290431
3531.3097988,698.7377961,996.2768316,2.2906112,0.0000117,59.2079384290293,0.909727031717481
3533.309408,697.2342496,994.9585808,2.2906341,0.0000112,59.238535922929,0.906218394180575
3535.3090171,695.7307329,993.6402967,2.290656,0.0000107,59.2690223228055,0.903393770579203
3537.3086263,694.2272439,992.3219801,2.2906768,0.0000102,59.299310588506,0.897982758550642
3539.3082355,692.7237818,991.003633,2.2906967,0.0000097,59.3294668718606,0.894525547070478
3541.3078447,691.2203457,989.6852571,2.2907156,0.0000092,59.3595141581731,0.891744695699985
3543.3074538,689.7169334,988.366853,2.2907336,0.0000088,59.3893666077372,0.886409492199753
3545.307063,688.2135444,987.0484226,2.2907508,0.0000084,59.4190896705104,0.88301034120714
3547.3066722,686.7101779,985.7299673,2.2907671,0.000008,59.4487056328303,0.880268041063912
3549.3062813,685.2068319,984.4114875,2.2907827,0.0000076,59.4781300561387,0.875009409598357
3551.3058905,683.7035061,983.0929851,2.2907975,0.0000072,59.5074273881609,0.871660167970672
3553.3054997,682.2001997,981.7744612,2.2908116,0.0000069,59.5366195167999,0.868957076952174
3555.3051089,680.696911,980.4559162,2.290825,0.0000065,59.5656234041256,0.863775790267449
3557.304718,679.1936396,979.1373517,2.2908378,0.0000062,59.594502595622,0.860480205226009
3559.3043272,677.6903849,977.8187689,2.2908499,0.0000059,59.6232782805903,0.857810942536668
3561.3039364,676.1871453,976.5001679,2.2908613,0.0000056,59.6518689222568,0.852704866880838
3563.3035455,674.6839206,975.1815502,2.2908722,0.0000053,59.6803372636788,0.849463524729385
3565.3031547,673.1807102,973.8629168,2.2908825,0.000005,59.7087037953882,0.846828725074029
3567.3027639,671.6775125,972.544268,2.2908923,0.0000048,59.7368884817728,0.841798627038758
3569.3023731,670.1743276,971.225605,2.2909016,0.0000045,59.7649529634524,0.838603173040723
3571.3019822,668.6711548,969.9069288,2.2909103,0.0000042,59.7929174327232,0.836006495662673
3573.3015914,667.1679928,968.5882394,2.2909186,0.000004,59.820703054436,0.831047089240685
3575.3012006,665.6648414,967.2695381,2.2909263,0.0000038,59.8483706672915,0.827901172514946
3577.3008098,664.1617004,965.9508256,2.2909337,0.0000036,59.8759400648299,0.825343051430889
3579.3004189,662.6585683,964.6321021,2.2909406,0.0000034,59.9033334125445,0.820449178634081
3581.3000281,661.1554453,963.3133685,2.2909471,0.0000032,59.9306109475594,0.817353364161428
3583.2996373,659.6523307,961.9946257,2.2909532,0.000003,59.9577919643137,0.814831390100047
3585.2992464,658.1492237,960.6758737,2.290959,0.0000028,59.984799929122,0.810009641603668
3587.2988556,656.6461242,959.3571135,2.2909644,0.0000026,60.0116940769965,0.80695854325447
3589.2984648,655.1430317,958.0383455,2.2909694,0.0000024,60.0384933039853,0.804470248903442
3591.298074,653.6399453,956.71957,2.2909742,0.0000023,60.0651222770509,0.799715250458945
3593.2976831,652.1368651,955.4007876,2.2909786,0.0000021,60.0916395292618,0.7967125068736
3595.2972923,650.6337907,954.0819991,2.2909827,0.000002,60.1180634577529,0.794258346998725
3597.2969015,649.1307212,952.7632043,2.2909865,0.0000018,60.1443198303147,0.789567766737475
3599.2965107,647.6276566,951.4444041,2.29099,0.0000017,60.17046657824,0.786613802314435
3601.2961198,646.1245968,950.125599,2.2909933,0.0000015,60.1965214995797,0.784191371768218
3603.295729,644.6215407,948.8067892,2.2909959,0.0000011,60.2224116631319,0.779568796335428
3605.2953382,643.1184881,947.4879764,2.290998,0.000001,60.2481939980531,0.776655134241339
3607.2949473,641.6154375,946.1691598,2.2910002,0.0000011,60.2738861040226,0.774267844063412
3609.2945565,640.1123905,944.8503404,2.2910024,0.0000011,60.2994161501418,0.769710893331595
3611.2941657,638.609346,943.5315175,2.2910045,0.000001,60.3248402637774,0.766841041308509
3613.2937749,637.1063037,942.2126911,2.2910064,0.0000009,60.3501756458895,0.764486290484406
3615.293384,635.6032646,940.8938627,2.2910081,0.0000008,60.3753514662387,0.759989585498855
3617.2929932,634.1002273,939.5750316,2.2910096,0.0000007,60.4004232505721,0.757163993942606
3619.2926024,632.5971914,938.2561979,2.291011,0.0000006,60.4254078007813,0.754842256796249
3621.2922116,631.0941579,936.9373631,2.2910121,0.0000005,60.4502353872896,0.75040925196737
3623.2918207,629.5911256,935.6185264,2.2910131,0.0000005,60.4749607340402,0.747625474646623
3625.2914299,628.088094,934.2996879,2.2910139,0.0000004,60.4996002442165,0.74533411985997
3627.2910391,626.585064,932.9808489,2.2910146,0.0000003,60.524085388906,0.74096539803423
3629.2906482,625.0820346,931.6620088,2.2910151,0.0000002,60.5484698900641,0.738217750761832
3631.2902574,623.5790054,930.3431677,2.2910155,0.0000001,60.5727701525266,0.735963287933922
3633.2898666,622.0759771,929.0243267,2.2910157,0.0000001,60.5969182473367,0.731647244769108
3635.2894758,620.5729489,927.7054854,2.2910157,0,60.6209676955229,0.728948253292732
3637.2890849,619.0699202,926.3866437,2.2910157,-0.0000001,60.644934102155,0.726719015505317
3639.2886941,617.5668919,925.0678027,2.2910155,-0.0000001,60.6687509396581,0.722468251181757
3641.2883033,616.0638631,923.7489619,2.2910151,-0.0000002,60.6924706267029,0.719803198275816
3643.2879125,614.5608334,922.4301214,2.2910147,-0.0000003,60.7161086702012,0.717605539746434
3645.2875216,613.0578036,921.1112822,2.2910141,-0.0000003,60.7395994427145,0.71341153871581
3647.2871308,611.5547727,919.7924438,2.2910134,-0.0000004,60.7629948614414,0.710789905884703
3649.28674,610.0517404,918.4736063,2.2910125,-0.0000005,60.7863099340708,0.708621181919093
3651.2863491,608.5487075,917.1547706,2.2910116,-0.0000005,60.8094799340165,0.704481302031199
3653.2859583,607.045673,915.8359362,2.2910105,-0.0000006,60.8325562769986,0.701900488515131
3655.2855675,605.5426367,914.5171034,2.2910093,-0.0000006,60.8555535714868,0.699761057787066
3657.2851767,604.0395992,913.1982728,2.2910079,-0.0000007,60.8784080915717,0.695678753588881
3659.2847858,602.5365597,911.8794442,2.2910065,-0.0000008,60.9011703513109,0.693130071132549
3661.284395,601.0335179,910.5606176,2.2910049,-0.0000008,60.9238549606741,0.69102330341922
3663.2840042,599.5304743,909.2417939,2.2910032,-0.0000009,60.9463989937144,0.68699599696195
3665.2836134,598.0274283,907.9229727,2.2910013,-0.000001,60.9688523631802,0.684485794083999
3667.2832225,596.5243795,906.6041542,2.2909994,-0.000001,60.9912292800091,0.682406027101875
3669.2828317,595.0213284,905.2853391,2.2909973,-0.0000011,61.013467718934,0.678431066122086
3671.2824409,593.5182742,903.9665271,2.290995,-0.0000012,61.0356171912096,0.675962788746834
3673.28205,592.0152169,902.6477184,2.2909926,-0.0000012,61.0576913083869,0.673907214761746
3675.2816592,590.5121565,901.3289137,2.2909901,-0.0000013,61.07962914624,0.669988098660089
3677.2812684,589.0090926,900.0101129,2.2909874,-0.0000014,61.1014793141652,0.667549873534193
3679.2808776,587.5060249,898.6913161,2.2909845,-0.0000015,61.1232555252281,0.665527949901207
3681.2804867,586.0029535,897.372524,2.2909815,-0.0000016,61.1448973549892,0.661655958117458
3683.2800959,584.4998779,896.0537364,2.2909782,-0.0000017,61.16645321206,0.659260317205678
3685.2797051,582.9967978,894.7349538,2.2909748,-0.0000018,61.1879360097664,0.657257076070315
3687.2793143,581.4937132,893.4161766,2.2909712,-0.0000019,61.2092866250745,0.653441686316727
3689.2789234,579.9906237,892.097405,2.2909674,-0.000002,61.2305526643673,0.651079861894193
3691.2785326,578.4875288,890.7786392,2.2909633,-0.0000021,61.2517468423145,0.649104747848944
3693.2781418,576.9844285,889.4598799,2.2909589,-0.0000022,61.2728108362101,0.645340233231266
3695.2777509,575.4813223,888.1411272,2.2909543,-0.0000024,61.2937915511039,0.643009411236607
3697.2773601,573.9782098,886.8223817,2.2909494,-0.0000025,61.3147016028319,0.641062747197836
3699.2769693,572.4750906,885.5036438,2.2909442,-0.0000027,61.3354832688382,0.637343331290916
3701.2765785,570.9719642,884.1849142,2.2909385,-0.0000029,61.3561832531952,0.635052983787204
3703.2761876,569.4688301,882.8661933,2.2909324,-0.0000031,61.3768135720085,0.633128958408137
3705.2757968,567.9656877,881.5474819,2.2909259,-0.0000034,61.3973174037747,0.629458027792291
3707.275406,566.4625363,880.2287807,2.2909188,-0.0000037,61.4177408510434,0.6271992712551
3709.2750151,564.9593752,878.9100906,2.2909111,-0.000004,61.4380958309139,0.625304236369495
3711.2746243,563.4562034,877.5914127,2.2909027,-0.0000044,61.4583262220353,0.621682148082095
3713.2742335,561.95302,876.272748,2.2908934,-0.0000049,61.478477425792,0.619452185831296
3715.2738427,560.4498238,874.954098,2.2908832,-0.0000054,61.49856126046,0.617583304010736
3717.2734518,558.9466133,873.635464,2.2908719,-0.000006,61.5185223048418,0.614007373934505
3719.273061,557.4433872,872.3168481,2.2908593,-0.0000067,61.5384055591527,0.611812596040858
3721.2726702,555.9401436,870.9982522,2.2908452,-0.0000074,61.5582223423076,0.609963982518488
3723.2722794,554.4368801,869.6796786,2.2908294,-0.0000084,61.5779181339866,0.606434440032071
3725.2718885,552.9335946,868.3611303,2.2908117,-0.0000094,61.5975374328696,0.60427212443984
3727.2714977,551.4302844,867.0426104,2.2907916,-0.0000106,61.6170912586944,0.602447065283417
3729.2711069,549.9269458,865.7241225,2.2907689,-0.0000121,61.6365258916587,0.598964240322953
3731.270716,548.4235754,864.4056709,2.2907433,-0.0000137,61.6558851290845,0.596828414549915
3733.2703252,546.9201692,863.0872606,2.2907142,-0.0000154,61.675179991897,0.595030264421541
3735.2699344,545.4167218,861.7688966,2.2906812,-0.0000175,61.6943571602693,0.591585192241679
3737.2695436,543.9132283,860.4505854,2.290644,-0.0000198,61.7134602308867,0.589482247423029
3739.2691527,542.4096828,859.132334,2.2906018,-0.0000223,61.7324996249589,0.5876989348341
3741.2687619,540.9060779,857.8141496,2.2905543,-0.0000252,61.7514231237233,0.584301137330763
3743.2683711,539.4024067,856.4960412,2.290501,-0.0000283,61.7702734219557,0.582218970103956
